t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms
0,12,0,20,4,0,0
0.05,12.198016412325,0.00179654565619303,20.0070062652179,3.9208547412059,0.0718778249511709,0.280302478547593
0.1,12.392105888118,0.00718966632561027,20.0280354811258,3.84293432519673,0.143868686550896,0.560918911508244
0.15,12.5823314511627,0.0161858701710322,20.0631034725545,3.76631029782298,0.216006910395074,0.841854270949201
0.2,12.768759746161,0.028793393283351,20.1122262955153,3.69105598260533,0.288327303964525,1.1231128202923
0.25,12.9514611325894,0.0450222261963405,20.1754201999403,3.61724668123354,0.360865254025255,1.40469803979666
0.3,13.1305097888316,0.0648841453634961,20.2527015884767,3.5449598843791,0.433656827815769,1.68661254310934
0.35,13.3059838271395,0.0883927498023194,20.344086970861,3.4742754942553,0.506738878668714,1.96885798359899
0.4,13.4779654200475,0.115563503144798,20.4495929133227,3.40527606046794,0.580149156755566,2.25143494900488
0.45,13.6465409389472,0.146413781368419,20.5692359823949,3.33804703082667,0.653926425690326,2.53434284272014
0.5,13.8118011056123,0.180962926520172,20.7030326824143,3.2726770189283,0.72811058578162,2.81757974977566
0.55,13.9738411575646,0.219232306786915,20.850999385893,3.20925809048356,0.802742804782153,3.10114228529451
0.6,14.1327610282675,0.261245383309568,21.0131522558211,3.14788607053625,0.877865657050327,3.38502542283765
0.65,14.2886655432528,0.30702778418608,21.1895071588232,3.08866087392043,0.953523272110831,3.66922229964971
0.7,14.4416646334031,0.356607386159419,21.380079567928,3.03168686151775,1.02976149367868,3.95372399532756
0.75,14.5918735667503,0.410014404542065,21.5848844535234,2.97707322511207,1.10662805029394,4.23851927985991
0.8,14.7394132002944,0.467281491988026,21.8039361608521,2.92493440389256,1.18417273880078,4.52359432630605
0.85,14.8844102535082,0.528443846787265,22.037248272142,2.87539053592608,1.26244762199257,4.80893238257548
0.9,15.0269976053628,0.593539331425712,22.2848334511717,2.82856794820195,1.34150724183167,5.09451339581346
0.95,15.1673146169017,0.662608602226494,22.5467032677124,2.78459968913973,1.42140884973321,5.3803135817592
1,15.3055074815869,0.735695250964305,22.8228679988795,2.74362610773395,1.50221265547082,5.66630493008957
1.05,15.4417296058612,0.812845959423982,23.1133364039328,2.70579548377294,1.58398209630892,5.95245463514693
1.1,15.576142022594,0.894110667955079,23.4181154684919,2.67126471379002,1.66678412797832,6.23872443952495
1.15,15.7089138403185,0.979542759154316,23.7372101134483,2.64020005755102,1.75068953907069,6.525069875689
1.2,15.8402227314076,1.06919925788396,24.0706228630506,2.61277794990696,1.83577329030843,6.81143938806528
1.25,15.9702554625733,1.16314104890176,24.4183534656788,2.58918588267821,1.92211487991372,7.09777331476039
1.3,16.0992084713024,1.26143311343025,24.7803984596896,2.56962336079477,2.00979873590745,7.38400270417099
1.35,16.2272884920263,1.36414478602029,25.1567506753621,2.55430293606835,2.09891463554876,7.67004793709888
1.4,16.3547132359665,1.4713500330526,25.5473986623741,2.54345132053766,2.18955815119096,7.9558171194745
1.45,16.4817121286351,1.58312775415235,25.952326030331,2.53731057906291,2.28183112045877,8.24120420427657
1.5,16.608527108877,1.69956210764129,26.3715106876168,2.53613939741241,2.37584213668195,8.52608679358321
1.55,16.7354134930342,1.82074286088231,26.804923961163,2.54021441702309,2.47170705273385,8.81032356278047
1.6,16.8626409071976,1.94676576593734,27.2525295765848,2.54983162030259,2.56954948752711,9.09375123871219
1.65,16.990494289461,2.07773296029403,27.7142824744361,2.56530773993142,2.66950131902833,9.37618105199727
1.7,17.1192749624213,2.21375339143485,28.1901274340368,2.58698165099401,2.771703140262,9.65739457104809
1.75,17.2493017736257,2.35494326260721,28.6799974713666,2.61521568443405,2.87630464473153,9.93713881197332
1.8,17.3809122979327,2.50142649515315,29.1838119718996,2.65039677236365,2.98346489416606,10.2151205054909
1.85,17.5144640903747,2.65333519997356,29.7014745130217,2.69293729771416,3.09335240349905,10.4909993909364
1.9,17.6503359705181,2.81081014688165,30.232870323992,2.74327546960002,3.20614495431419,10.7643804013423
1.95,17.7889293087713,2.97400121542849,30.7778633246488,2.80187497808811,3.3220290173774,11.0348046071025
2,17.9306692706685,3.14306780388138,31.3362926778533,2.86922359411572,3.441198626118,11.3017388062912
2.05,18.0760059557589,3.31817916397581,31.9079687861409,2.94583026882539,3.56385349531444,11.5645636983495
2.1,18.225415342139,3.49951461740649,32.4926686619789,3.03222015013727,3.69019612326692,11.8225606706486
2.15,18.3793999146651,3.68726359541284,33.0901306061493,3.12892677582491,3.82042755433037,12.0748973865569
2.2,18.538483979561,3.88162822260776,33.7000486964031,3.23624356545955,3.95480304315822,12.3205387456244
2.25,18.7031256795371,4.0827416098253,34.321909440396,3.35037041183711,4.08935054065231,12.550665172895
2.3,18.8735617901058,4.29050621040034,34.9547314226799,3.46795548871798,4.22086452376471,12.7590113146255
2.35,19.0499559633981,4.50477195988233,35.5974290235479,3.5886293432263,4.34941050018604,12.9457193413865
2.4,19.2324513247794,4.72539068338129,36.2489201542472,3.71194033795721,4.47499908739817,13.1107895010118
2.45,19.4211597699869,4.9522087025571,36.9081057193236,3.83709063766223,4.59740219810683,13.2535480852909
2.5,19.6161651111039,5.18506972650348,37.5738793630807,3.96375593767035,4.71674026640589,13.3743696700014
2.55,19.817526494483,5.42381588699768,38.2451324221819,4.09127595063129,4.83283582027614,13.4728050954058
2.6,20.0252800207517,5.66828952951415,38.9207607440026,4.21141326337922,4.93651926110823,13.5238595049542
2.65,20.2390579742087,5.91788297109505,39.5984348980743,4.30459604369594,5.00562639360691,13.469007287407
2.7,20.4575324841425,6.17090061781351,40.2729546212478,4.40239502455094,5.07749714243428,13.4103669157999
2.75,20.6809267129266,6.4274804442891,40.9441360402256,4.50456859121895,5.15213675612237,13.3478218692496
2.8,20.9094519484201,6.68776071037787,41.6117894766895,4.61088886874436,5.22955254250117,13.2812455758227
2.85,21.1433082580848,6.95187987025527,42.2757187570199,4.72114154370141,5.30974673259308,13.2105038571605
2.9,21.3826853559277,7.21997600882681,42.9357208512001,4.83513333923448,5.39270807509002,13.1354552722272
2.95,21.6277637414273,7.49218663754172,43.5915859986252,4.95268623033005,5.47842098488674,13.0559489358779
3,21.8787152097876,7.76864846913609,44.2430969829628,5.07362964973268,5.56686799786466,12.9718257339398
3.05,22.1357032308503,8.04949732016829,44.8900287136804,5.19779956906737,5.65802912129675,12.8829183845261
3.1,22.398883286319,8.33486798348425,45.5321478173665,5.32503766379538,5.7518811213588,12.7890514677562
3.15,22.6684031653513,8.62489406566482,46.1692122325084,5.45519046419451,5.84839675703855,12.6900414645352
3.2,22.9444032175177,8.91970778686654,46.8009708083684,5.58479589972071,5.94401831784952,12.5782361607041
3.25,23.2268539823708,9.21926662332681,47.4267966533026,5.7131880237843,6.03820425860944,12.4527876818325
3.3,23.5156930693696,9.52350086150636,48.0460202958923,5.84030085423603,6.13103640360979,12.3142032979353
3.35,23.8108543106551,9.8323440268753,48.6579959751472,5.96604895567744,6.22256305033674,12.1629252055386
3.4,24.1122676477016,10.1457320516262,49.2621001367901,6.09036203802488,6.31283221935429,11.9993994863943
3.45,24.4198598740998,10.4636032673562,49.8577316223312,6.21318435237044,6.40189191485991,11.8240758979068
3.5,24.7335553443645,10.785898410445,50.4443118470704,6.33447394062364,6.48979037006216,11.6374076354155
3.55,25.0532766421006,11.1125606390626,51.0212849649835,6.4542017650843,6.57657626549208,11.4398510421238
3.6,25.3789452022066,11.4435355602029,51.588118017432,6.57235074527272,6.66229891060483,11.2318652500767
3.65,25.7104818831523,11.7787712647152,52.1443010619854,6.6889147286458,6.74700838133187,11.0139117427998
3.7,26.0478074866476,12.1182183679922,52.6893472773422,6.8038974197117,6.83075560840645,10.7864538365623
